metric,label,source,url,unit,year,value,value_text,notes,age_group,definition_scope,drug_group,entrant_type,measure_type,offence_scope,recall_period,sex
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2009,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2010,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2011,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2012,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2013,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2014,0.8,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2015,0.8,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2016,1,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2018,1.3,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2020,1.4,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2021,1.3,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2022,1.4,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
non_cannabis_drugs_prevalence,"Prevalence of non-cannabis drug use in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv2naraald.px,percent,2024,1.4,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about narcotic drug use other than cannabis."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,non_cannabis_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2004,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2005,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2006,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2007,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2008,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2009,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2010,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2011,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2012,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2013,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2014,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2015,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2016,,..,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2018,1.6,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2020,1.7,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2021,1.4,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2022,1.1,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
prescription_drugs_prevalence,"Prevalence of non-prescribed narcotic-classified medication misuse in the last 12 months, total population aged 16-84",fohm,https://fohm-app.folkhalsomyndigheten.se/Folkhalsodata/pxweb/sv/A_Folkhalsodata/A_Folkhalsodata__B_HLV__aLevvanor__aacLevvanornarkotika/hlv3medaald.px,percent,2024,1.1,,"[""The 2024 statistics are fully included in Sweden's official statistics, while the 2022 release was only partly included."", ""Survey rounds before 2022 were produced under similar quality requirements but were not formally quality declared."", ""Values are presented as non-age-standardized percentages."", ""The figures are based on National Public Health Survey questions about using prescribed narcotic-classified medication in a way other than prescribed."", ""The survey covers the population aged 16 years and older, while 2020 and earlier editions cover ages 16-84.""]",16-84,,prescription_drugs,,self_reported_prevalence,,last_12_months,total
